"No.","Time","Source","Destination","Protocol","Length","Info"
"1396","20.020949","192.168.159.241","192.168.159.198","TCP","54","63029  >  4840 [RST, ACK] Seq=844 Ack=11349 Win=0 Len=0"
"1397","20.062936","Siemens_96:53:b5","LLDP_Multicast","LLDP","345","LA/S7-1200                   6ES7 212-1BE40-0XB0  S C-H3SE0080         4 V  4  4  0 LA/port-001.s7xb1200xbopc-uaxbsimulation9ee2 20 SysD=Siemens, SIMATIC S7, CPU-1200, 6ES7 212-1BE40-0XB0, HW: 4, FW: V.4.4.0, S C-H3SE0080 RTClass3 Port Status = OFF"
"1398","20.065859","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"1399","20.069420","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"1400","20.085828","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"1401","20.090442","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"1402","20.208921","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63030 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1409]"
"1403","20.211861","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63030 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1409]"
"1404","20.211904","192.168.159.241","192.168.159.198","TCP","54","63030  >  4840 [ACK] Seq=497 Ack=3085 Win=65535 Len=0"
"1405","20.213821","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63030 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1409]"
"1406","20.214875","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63030 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1409]"
"1407","20.214895","192.168.159.241","192.168.159.198","TCP","54","63030  >  4840 [ACK] Seq=497 Ack=6005 Win=65535 Len=0"
"1408","20.216889","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63030 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1409]"
"1409","20.216889","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"1410","20.216942","192.168.159.241","192.168.159.198","TCP","54","63030  >  4840 [ACK] Seq=497 Ack=8357 Win=65535 Len=0"
"1411","20.224929","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63030 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1412]"
"1412","20.224929","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"1413","20.225049","192.168.159.241","192.168.159.198","TCP","54","63030  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"1414","20.233182","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"1415","20.250710","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"1416","20.252747","192.168.159.241","192.168.159.198","OpcUa","213","UA Secure Conversation Message: ReadRequest"
"1417","20.376693","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"1418","20.376763","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"1419","20.378219","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"1420","20.379231","192.168.159.241","192.168.159.198","TCP","66","63031  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1421","20.383661","192.168.159.198","192.168.159.241","TCP","60","4840  >  63030 [ACK] Seq=11297 Ack=894 Win=8135 Len=0"
"1422","20.388655","192.168.159.198","192.168.159.241","TCP","60","4840  >  63031 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"1423","20.388750","192.168.159.241","192.168.159.198","TCP","54","63031  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1424","20.389268","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"1425","20.407666","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"1426","20.407722","192.168.159.241","192.168.159.198","TCP","54","63030  >  4840 [RST, ACK] Seq=894 Ack=11349 Win=0 Len=0"
"1427","20.449657","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"1428","20.450528","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"1429","20.475676","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"1430","20.477500","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"1431","20.530585","TPLink_73:76:c4","Broadcast","Realtek","60",""
"1432","20.590947","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63031 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1439]"
"1433","20.597814","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63031 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1439]"
"1434","20.597856","192.168.159.241","192.168.159.198","TCP","54","63031  >  4840 [ACK] Seq=497 Ack=3085 Win=65535 Len=0"
"1435","20.600810","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63031 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1439]"
"1436","20.600810","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63031 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1439]"
"1437","20.600842","192.168.159.241","192.168.159.198","TCP","54","63031  >  4840 [ACK] Seq=497 Ack=6005 Win=65535 Len=0"
"1438","20.603804","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63031 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1439]"
"1439","20.605765","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"1440","20.605810","192.168.159.241","192.168.159.198","TCP","54","63031  >  4840 [ACK] Seq=497 Ack=8357 Win=65535 Len=0"
"1441","20.613859","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63031 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1442]"
"1442","20.616853","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"1443","20.616912","192.168.159.241","192.168.159.198","TCP","54","63031  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"1444","20.618534","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"1445","20.632787","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"1446","20.634514","192.168.159.241","192.168.159.198","OpcUa","167","UA Secure Conversation Message: ReadRequest"
"1447","20.760707","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"1448","20.760838","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"1449","20.762588","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"1450","20.764162","192.168.159.241","192.168.159.198","TCP","66","63032  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1451","20.765696","192.168.159.198","192.168.159.241","TCP","60","4840  >  63031 [ACK] Seq=11297 Ack=848 Win=8135 Len=0"
"1452","20.773737","192.168.159.198","192.168.159.241","TCP","60","4840  >  63032 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"1453","20.773920","192.168.159.241","192.168.159.198","TCP","54","63032  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1454","20.775470","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"1455","20.791797","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"1456","20.791928","192.168.159.241","192.168.159.198","TCP","54","63031  >  4840 [RST, ACK] Seq=848 Ack=11349 Win=0 Len=0"
"1457","20.835686","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"1458","20.838024","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"1459","20.854764","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"1460","20.859542","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"1461","20.980098","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63032 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1468]"
"1462","20.980098","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63032 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1468]"
"1463","20.980300","192.168.159.241","192.168.159.198","TCP","54","63032  >  4840 [ACK] Seq=497 Ack=3085 Win=65535 Len=0"
"1464","20.982072","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63032 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1468]"
"1465","20.984941","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63032 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1468]"
"1466","20.984941","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63032 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1468]"
"1467","20.985015","192.168.159.241","192.168.159.198","TCP","54","63032  >  4840 [ACK] Seq=497 Ack=7465 Win=65535 Len=0"
"1468","20.985915","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"1469","20.985976","192.168.159.241","192.168.159.198","TCP","54","63032  >  4840 [ACK] Seq=497 Ack=8357 Win=64643 Len=0"
"1470","20.993015","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63032 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1471]"
"1471","20.994881","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"1472","20.994984","192.168.159.241","192.168.159.198","TCP","54","63032  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"1473","21.000561","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"1474","21.015789","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"1475","21.021514","192.168.159.241","192.168.159.198","OpcUa","163","UA Secure Conversation Message: ReadRequest"
"1476","21.144647","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"1477","21.144743","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"1478","21.146578","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"1479","21.148655","192.168.159.241","192.168.159.198","TCP","66","63033  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1480","21.154655","192.168.159.198","192.168.159.241","TCP","60","4840  >  63032 [ACK] Seq=11297 Ack=844 Win=8135 Len=0"
"1481","21.157647","192.168.159.198","192.168.159.241","TCP","60","4840  >  63033 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"1482","21.157788","192.168.159.241","192.168.159.198","TCP","54","63033  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1483","21.158986","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"1484","21.172776","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"1485","21.172859","192.168.159.241","192.168.159.198","TCP","54","63032  >  4840 [RST, ACK] Seq=844 Ack=11349 Win=0 Len=0"
"1486","21.220733","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"1487","21.224038","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"1488","21.240700","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"1489","21.245255","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"1490","21.358934","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63033 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1497]"
"1491","21.358934","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63033 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1497]"
"1492","21.359067","192.168.159.241","192.168.159.198","TCP","54","63033  >  4840 [ACK] Seq=497 Ack=3085 Win=65535 Len=0"
"1493","21.361842","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63033 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1497]"
"1494","21.369847","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63033 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1497]"
"1495","21.369917","192.168.159.241","192.168.159.198","TCP","54","63033  >  4840 [ACK] Seq=497 Ack=6005 Win=65535 Len=0"
"1496","21.371826","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63033 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1497]"
"1497","21.371826","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"1498","21.371908","192.168.159.241","192.168.159.198","TCP","54","63033  >  4840 [ACK] Seq=497 Ack=8357 Win=65535 Len=0"
"1499","21.379927","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63033 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1500]"
"1500","21.382810","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"1501","21.382894","192.168.159.241","192.168.159.198","TCP","54","63033  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"1502","21.386708","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"1503","21.403703","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"1504","21.408459","192.168.159.241","192.168.159.198","OpcUa","167","UA Secure Conversation Message: ReadRequest"
"1505","21.531450","TPLink_73:76:c4","Broadcast","Realtek","60",""
"1506","21.533640","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"1507","21.533750","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"1508","21.536883","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"1509","21.539372","192.168.159.241","192.168.159.198","TCP","66","63034  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1510","21.544624","192.168.159.198","192.168.159.241","TCP","60","4840  >  63033 [ACK] Seq=11297 Ack=848 Win=8135 Len=0"
"1511","21.546727","192.168.159.198","192.168.159.241","TCP","60","4840  >  63034 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"1512","21.546833","192.168.159.241","192.168.159.198","TCP","54","63034  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1513","21.548590","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"1514","21.557677","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"1515","21.557777","192.168.159.241","192.168.159.198","TCP","54","63033  >  4840 [RST, ACK] Seq=848 Ack=11349 Win=0 Len=0"
"1516","21.601662","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"1517","21.604721","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"1518","21.627782","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"1519","21.632018","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"1520","21.746164","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63034 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1527]"
"1521","21.747907","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63034 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1527]"
"1522","21.747992","192.168.159.241","192.168.159.198","TCP","54","63034  >  4840 [ACK] Seq=497 Ack=3085 Win=65535 Len=0"
"1523","21.752828","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63034 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1527]"
"1524","21.755938","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63034 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1527]"
"1525","21.755938","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63034 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1527]"
"1526","21.756005","192.168.159.241","192.168.159.198","TCP","54","63034  >  4840 [ACK] Seq=497 Ack=7465 Win=65535 Len=0"
"1527","21.756863","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"1528","21.756961","192.168.159.241","192.168.159.198","TCP","54","63034  >  4840 [ACK] Seq=497 Ack=8357 Win=64643 Len=0"
"1529","21.763965","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63034 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 1530]"
"1530","21.766834","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"1531","21.766908","192.168.159.241","192.168.159.198","TCP","54","63034  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"1532","21.771654","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"1533","21.786717","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"1534","21.793240","192.168.159.241","192.168.159.198","OpcUa","185","UA Secure Conversation Message: ReadRequest"
"1535","21.899995","192.168.159.198","192.168.159.241","TCP","60","4840  >  63034 [ACK] Seq=11245 Ack=745 Win=8192 Len=0"
"1536","21.900144","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"1537","21.922626","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"1538","21.924209","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"1539","21.925945","192.168.159.241","192.168.159.198","TCP","54","63034  >  4840 [FIN, ACK] Seq=865 Ack=11297 Win=65431 Len=0"
"1540","21.928325","192.168.159.241","192.168.159.198","TCP","66","63036  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
